UID,Country,City,GDP_2005,SSP_1_2030,SSP_1_2100,SSP_2_2030,SSP_2_2100,SSP_5_2030,SSP_5_2100
Denver.,USA,Denver,500320992,3258267136,7636203008,3107316736,6176093184,3554622464,18022559744
Denver.,USA,Denver,231028544,2152937984,5045710336,2053195776,4080925696,2348758272,11908616192
Denver.,USA,Denver,143923200,596431360,1397820160,568799744,1130544512,650679680,3299059968
Denver.,USA,Denver,143923200,596431360,1397820160,568799744,1130544512,650679680,3299059968
Denver.,USA,Denver,138258768,408932416,958390144,389987232,775137408,446126816,2261941248
Denver.,USA,Denver,42714560,76808384,180011168,73249976,145591424,83794472,424852736
Denver.,USA,Denver,29304846,39135572,91719672,37322488,74182048,42695140,216471888
Denver.,USA,Denver,29304846,39135572,91719672,37322488,74182048,42695140,216471888
Denver.,USA,Denver,162650560,1029843072,2413581056,982132096,1952082560,1123512320,5696404480
Denver.,USA,Denver,81036280,468874720,1098873216,447152512,888758912,511521152,2593501952
Denver.,USA,Denver,37917120,52995516,124202384,50540320,100453776,57815712,293135840
Denver.,USA,Denver,87336536,49833556,116791872,47524844,94460232,54366156,275645952
Denver.,USA,Denver,12195902,19366324,45387684,18469114,36709152,21127786,107121592
Denver.,USA,Denver,7398462,4427256,10375891,4222148,8391928,4829936.5,24488624
Denver.,USA,Denver,46933992,18675884,43769540,17810660,35400412,20374546,103302528
Denver.,USA,Denver,6878257.5,3281353.25,7691863.5,3129902.5,6223399.5,3581481.25,18181368
Denver.,USA,Denver,6878257.5,3281353.25,7691863.5,3129902.5,6223399.5,3581481.25,18181368
Denver.,USA,Denver,26530422,10268468,24070454,9794528,19475130,11207671,56895676
Denver.,USA,Denver,45373380,32427040,76012656,30930372,61500980,35392968,179672208
Denver.,USA,Denver,38263920,30266032,70947008,28869106,57402420,33034308,167698448
Denver.,USA,Denver,85313520,255051504,597869632,243279632,483729568,278379744,1413193088
Denver.,USA,Denver,38668524,18146320,42537028,17308776,34416224,19806066,100545368
Denver.,USA,Denver,50170820,27182172,63718096,25927582,51553592,29668382,150611376
Denver.,USA,Denver,7051659,25820786,60526852,24629032,48971588,28182478,143068176
Denver.,USA,Denver,7051659,25820786,60526852,24629032,48971588,28182478,143068176
Denver.,USA,Denver,24744112,37849112,88722608,36102192,71784456,41310972,209714928
Denver.,USA,Denver,33454554,18462330,43277796,17610204,35015576,20150984,102296344
Denver.,USA,Denver,36420728,63688648,149293408,60749104,120791608,69513912,352886976
Denver.,USA,Denver,48701036,17406308,40802364,16602922,33012728,18998370,96445120
Denver.,USA,Denver,7339.744140625,2555.483154296875,4314.64111328125,2454.0625,3545.27734375,2655.096923828125,6836.25048828125
Denver.,USA,Denver,22936.701171875,0,0,0,0,0,0
Denver.,USA,Denver,3743269.5,3313404.75,7534693.5,3160204,6094304,3632726,18109262
Denver.,USA,Denver,1812916.75,1481178.75,3368205.5,1412694.125,2724313.75,1623923.625,8095315
Denver.,USA,Denver,1464279,79085.359375,179840.375,75428.7265625,145460.71875,86707.0234375,432237.46875
Denver.,USA,Denver,3669.8720703125,0,0,0,0,0,0
Denver.,USA,Denver,3669.8720703125,20927.791015625,43790.71484375,19948.306640625,35323.8984375,23183.896484375,109903.3046875
Denver.,USA,Denver,3669.8720703125,20927.791015625,43790.71484375,19948.306640625,35323.8984375,23183.896484375,109903.3046875
Denver.,USA,Denver,21101.763671875,0,0,0,0,0,0
Denver.,USA,Denver,21101.763671875,0,0,0,0,0,0
Denver.,USA,Denver,4168057.25,108462536,254248480,103456472,205709584,118383040,600970816
Denver.,USA,Denver,37355628,19684218,46142040,18775694,37333004,21484628,109066584
Denver.,USA,Denver,6550721.5,22668612,53122188,21627610,43003796,24754606,125742696
Denver.,USA,Denver,58020676,188990864,442885888,180311888,358527648,206382048,1048331520
