UID,Country,City,GDP_2005,SSP_1_2030,SSP_1_2100,SSP_2_2030,SSP_2_2100,SSP_5_2030,SSP_5_2100
Indianapolis.,USA,Indianapolis,694467456,5109257216,12178714624,4873225728,9853977600,5565242880,28592961536
Indianapolis.,USA,Indianapolis,694467456,5109257216,12178714624,4873225728,9853977600,5565242880,28592961536
Indianapolis.,USA,Indianapolis,529709312,1785690752,4256472832,1703197440,3443974912,1945058048,9993269248
Indianapolis.,USA,Indianapolis,219311296,456676992,1088561024,435579904,880770816,497434016,2555703552
Indianapolis.,USA,Indianapolis,368027648,1686189312,4019296256,1608292608,3252071680,1836676608,9436428288
Indianapolis.,USA,Indianapolis,118006176,327358784,780310848,312235808,631361024,356574528,1831999360
Indianapolis.,USA,Indianapolis,55761764,65326328,155715536,62308456,125991720,71156504,365586048
Indianapolis.,USA,Indianapolis,55761764,65326328,155715536,62308456,125991720,71156504,365586048
Indianapolis.,USA,Indianapolis,53893884,72777288,173476048,69415200,140362032,79272432,407283840
Indianapolis.,USA,Indianapolis,68012872,84306184,200956976,80411512,162597264,91830264,471803104
Indianapolis.,USA,Indianapolis,65980176,80611664,192150512,76887648,155471792,87806000,451127360
Indianapolis.,USA,Indianapolis,48564928,42189824,100566040,40240784,81369472,45955132,236107104
Indianapolis.,USA,Indianapolis,28787354,24064982,57362648,22953254,46412964,26212708,134674976
Indianapolis.,USA,Indianapolis,28787354,24064982,57362648,22953254,46412964,26212708,134674976
Indianapolis.,USA,Indianapolis,7032025.5,5638312.5,13439800,5377840,10874341,6141515,31553716
Indianapolis.,USA,Indianapolis,7032025.5,5638312.5,13439800,5377840,10874341,6141515,31553716
Indianapolis.,USA,Indianapolis,41972404,49784696,118669616,47484800,96017328,54227828,278610304
Indianapolis.,USA,Indianapolis,85373184,273481952,646913984,260919264,523733920,297650496,1507001728
Indianapolis.,USA,Indianapolis,58233960,315580064,746495872,301083552,604354240,343468992,1738980224
Indianapolis.,USA,Indianapolis,49169240,66191276,156573600,63150704,126760160,72040832,364742048
Indianapolis.,USA,Indianapolis,59222840,80450256,190302832,76754680,154066944,87559920,443315072
Indianapolis.,USA,Indianapolis,10767789,49918956,118081896,47625872,95597720,54330472,275074656
Indianapolis.,USA,Indianapolis,10767789,49918956,118081896,47625872,95597720,54330472,275074656
Indianapolis.,USA,Indianapolis,39500208,54755192,129521896,52239952,104859392,59594104,301724384
Indianapolis.,USA,Indianapolis,47630984,39340124,93057976,37532996,75338640,42816752,216780816
Indianapolis.,USA,Indianapolis,42906344,11306444,26745078,10787071,21652500,12305635,62303312
Indianapolis.,USA,Indianapolis,42906344,11306444,26745078,10787071,21652500,12305635,62303312
Indianapolis.,USA,Indianapolis,42906344,11306444,26745078,10787071,21652500,12305635,62303312
Indianapolis.,USA,Indianapolis,18349192,9288338,21971304,8861668,17787712,10109181,51182692
Indianapolis.,USA,Indianapolis,13830348,21339848,50478812,20359578,40867056,23225724,117591624
Indianapolis.,USA,Indianapolis,13830348,21339848,50478812,20359578,40867056,23225724,117591624
Indianapolis.,USA,Indianapolis,2623929.25,1866689.125,4415601,1780940.625,3574818.5,2031654.75,10286250
Indianapolis.,USA,Indianapolis,7207303,1211180.75,2865014.5,1155543.875,2319482,1318217.125,6674121
Indianapolis.,USA,Indianapolis,14963983,3325131.25,7865505,3172387.25,6367820,3618984.5,18322886
Indianapolis.,USA,Indianapolis,376715.65625,71089.15625,168159.40625,67823.59375,136139.875,77371.546875,391731.40625
Indianapolis.,USA,Indianapolis,3154993.5,8119361.5,19206124,7746389.5,15549051,8836898,44741132
Indianapolis.,USA,Indianapolis,3154993.5,8119361.5,19206124,7746389.5,15549051,8836898,44741132
Indianapolis.,USA,Indianapolis,3189002.75,35553660,84101192,33920464,68087336,38695660,195915792
Indianapolis.,USA,Indianapolis,45165764,67850360,161665168,64746752,130946608,73983952,380653856
Indianapolis.,USA,Indianapolis,80415712,67140640,159974128,64069496,129576904,73210072,376672224
Indianapolis.,USA,Indianapolis,80415712,67140640,159974128,64069496,129576904,73210072,376672224
Indianapolis.,USA,Indianapolis,54257520,66342732,158072992,63308088,128036984,72340032,372195776
Indianapolis.,USA,Indianapolis,54257520,66342732,158072992,63308088,128036984,72340032,372195776
Indianapolis.,USA,Indianapolis,8326113.5,3769419.75,8981291,3596999.25,7274725.5,4110170.5,21147186
Indianapolis.,USA,Indianapolis,5042060,3105454,7399279,2963404,5993316,3386183,17422208
Indianapolis.,USA,Indianapolis,5042060,3105454,7399279,2963404,5993316,3386183,17422208
Indianapolis.,USA,Indianapolis,647044,4165391.25,9924762,3974858,8038924,4541937.5,23368664
Indianapolis.,USA,Indianapolis,491823.21875,703104.5,1675267.5,670943.0625,1356944.125,766664.3125,3944554.25
Indianapolis.,USA,Indianapolis,6113781,1003437.4375,2390862.25,957538.125,1936566.25,1094146.875,5629481
