Continent,Country,City,City_Latitude,City_Longitude,Population,Population_Latitude,Population_Longitude,Distance,Maximum_Distance,Standardized_Distance
South America,Ecuador,Quito,-0.186867,-78.479536,1,0.0259416,-78.4820056,23.6648,23.6648,1
South America,Ecuador,Quito,-0.186867,-78.479536,2,0.0243115,-78.4823345,23.484,23.6648,0.9924
South America,Ecuador,Quito,-0.186867,-78.479536,3,0.0227215,-78.4794652,23.3052,23.6648,0.9848
South America,Ecuador,Quito,-0.186867,-78.479536,4,0.0172656,-78.4786327,22.6987,23.6648,0.9592
South America,Ecuador,Quito,-0.186867,-78.479536,5,0.0083883,-78.4706636,21.7338,23.6648,0.9184
South America,Ecuador,Quito,-0.186867,-78.479536,6,-0.0013904,-78.4570719,20.7748,23.6648,0.8779
South America,Ecuador,Quito,-0.186867,-78.479536,7,-0.0033593,-78.45372409999999,20.606,23.6648,0.8707
South America,Ecuador,Quito,-0.186867,-78.479536,8,-0.0072179,-78.45306219999999,20.1918,23.6648,0.8532
South America,Ecuador,Quito,-0.186867,-78.479536,9,-0.0140212,-78.4528565,19.4472,23.6648,0.8218
South America,Ecuador,Quito,-0.186867,-78.479536,10,-0.0244352,-78.45207380000001,18.3179,23.6648,0.7741
South America,Ecuador,Quito,-0.186867,-78.479536,11,-0.0334119,-78.4537035,17.3035,23.6648,0.7312
South America,Ecuador,Quito,-0.186867,-78.479536,12,-0.0397214,-78.4547834,16.5917,23.6648,0.7011
South America,Ecuador,Quito,-0.186867,-78.479536,13,-0.0491647,-78.4543214,15.5664,23.6648,0.6578
South America,Ecuador,Quito,-0.186867,-78.479536,14,-0.05499159999999999,-78.4532983,14.9513,23.6648,0.6318
South America,Ecuador,Quito,-0.186867,-78.479536,15,-0.0666075,-78.45833329999999,13.5785,23.6648,0.5738
South America,Ecuador,Quito,-0.186867,-78.479536,16,-0.065669,-78.4650922,13.572,23.6648,0.5735
South America,Ecuador,Quito,-0.186867,-78.479536,17,-0.0697498,-78.47039579999999,13.0624,23.6648,0.552
South America,Ecuador,Quito,-0.186867,-78.479536,18,-0.08268560000000001,-78.48331440000001,11.5921,23.6648,0.4898
South America,Ecuador,Quito,-0.186867,-78.479536,19,-0.08889069999999999,-78.4875949,10.9313,23.6648,0.4619
South America,Ecuador,Quito,-0.186867,-78.479536,20,-0.0966329,-78.4894859,10.0944,23.6648,0.4266
South America,Ecuador,Quito,-0.186867,-78.479536,21,-0.1026475,-78.49108740000001,9.4525,23.6648,0.3994
South America,Ecuador,Quito,-0.186867,-78.479536,22,-0.1105767,-78.4939839,8.6339,23.6648,0.3648
South America,Ecuador,Quito,-0.186867,-78.479536,23,-0.1158092,-78.49200259999999,8.0219,23.6648,0.339
South America,Ecuador,Quito,-0.186867,-78.479536,24,-0.1239211,-78.4915887,7.1264,23.6648,0.3011
South America,Ecuador,Quito,-0.186867,-78.479536,25,-0.13265629999999998,-78.497991,6.3677,23.6648,0.2691
South America,Ecuador,Quito,-0.186867,-78.479536,26,-0.1458682,-78.490823700000007,4.7285,23.6648,0.1998
South America,Ecuador,Quito,-0.186867,-78.479536,27,-0.146856,-78.4845998,4.4845,23.6648,0.1895
South America,Ecuador,Quito,-0.186867,-78.479536,28,-0.157281,-78.4847244,3.34,23.6648,0.1411
South America,Ecuador,Quito,-0.186867,-78.479536,29,-0.1610775,-78.47996140000001,2.8681,23.6648,0.1212
South America,Ecuador,Quito,-0.186867,-78.479536,30,-0.1663057,-78.4800374,2.287,23.6648,0.0966
South America,Ecuador,Quito,-0.186867,-78.479536,31,-0.1706089,-78.48214509999998,1.8309,23.6648,0.0774
South America,Ecuador,Quito,-0.186867,-78.479536,32,-0.1770722,-78.4819296,1.1212,23.6648,0.0474
South America,Ecuador,Quito,-0.186867,-78.479536,33,-0.1832293,-78.48358490000001,0.6052,23.6648,0.0256
South America,Ecuador,Quito,-0.186867,-78.479536,34,-0.1888761,-78.4864914,0.805,23.6648,0.034
South America,Ecuador,Quito,-0.186867,-78.479536,35,-0.2006049,-78.4945743,2.2649,23.6648,0.0957
South America,Ecuador,Quito,-0.186867,-78.479536,36,-0.20846079999999995,-78.496643,3.0633,23.6648,0.1294
South America,Ecuador,Quito,-0.186867,-78.479536,37,-0.2103813,-78.50039140000001,3.4949,23.6648,0.1477
South America,Ecuador,Quito,-0.186867,-78.479536,38,-0.2133319,-78.50198809999999,3.8591,23.6648,0.1631
South America,Ecuador,Quito,-0.186867,-78.479536,39,-0.2157979,-78.5037548,4.1954,23.6648,0.1773
South America,Ecuador,Quito,-0.186867,-78.479536,40,-0.2285512,-78.51120350000001,5.8209,23.6648,0.246
South America,Ecuador,Quito,-0.186867,-78.479536,41,-0.2313529,-78.5198378,6.6747,23.6648,0.2821
