Continent,Country,City,City_Latitude,City_Longitude,Population,Population_Latitude,Population_Longitude,Distance,Maximum_Distance,Standardized_Distance
North America,USA,Los_Angeles,34.050249,-118.254907,1,34.040431,-118.218226,3.5516,42.2399,0.0841
North America,USA,Los_Angeles,34.050249,-118.254907,2,34.052954,-118.21745,3.4639,42.2399,0.082
North America,USA,Los_Angeles,34.050249,-118.254907,3,34.053734000000006,-118.243635,1.1084,42.2399,0.0262
North America,USA,Los_Angeles,34.050249,-118.254907,4,34.056470000000004,-118.24487,1.1548,42.2399,0.0273
North America,USA,Los_Angeles,34.050249,-118.254907,5,34.061556,-118.257966,1.2885,42.2399,0.0305
North America,USA,Los_Angeles,34.050249,-118.254907,6,34.072367,-118.261556,2.5345,42.2399,0.06
North America,USA,Los_Angeles,34.050249,-118.254907,7,34.060244,-118.276362,2.2676,42.2399,0.0537
North America,USA,Los_Angeles,34.050249,-118.254907,8,34.061696000000005,-118.281947,2.7974,42.2399,0.0662
North America,USA,Los_Angeles,34.050249,-118.254907,9,34.067946,-118.287456,3.5865,42.2399,0.0849
North America,USA,Los_Angeles,34.050249,-118.254907,10,34.084595,-118.282286,4.5766,42.2399,0.1083
North America,USA,Los_Angeles,34.050249,-118.254907,11,34.099882,-118.294815,6.6309,42.2399,0.157
North America,USA,Los_Angeles,34.050249,-118.254907,12,34.096096,-118.334806,8.9524,42.2399,0.2119
North America,USA,Los_Angeles,34.050249,-118.254907,13,34.105433000000005,-118.349725,10.673,42.2399,0.2527
North America,USA,Los_Angeles,34.050249,-118.254907,14,34.1022409,-118.342275,9.9082,42.2399,0.2346
North America,USA,Los_Angeles,34.050249,-118.254907,15,34.109553000000005,-118.336793,10.018,42.2399,0.2372
North America,USA,Los_Angeles,34.050249,-118.254907,16,34.13057979999999,-118.3493197,12.465,42.2399,0.2951
North America,USA,Los_Angeles,34.050249,-118.254907,17,34.1426004,-118.3668408,14.5494,42.2399,0.3444
North America,USA,Los_Angeles,34.050249,-118.254907,18,34.14833370000001,-118.3749547,15.5285,42.2399,0.3676
North America,USA,Los_Angeles,34.050249,-118.254907,19,34.150314,-118.395423,17.0645,42.2399,0.404
North America,USA,Los_Angeles,34.050249,-118.254907,20,34.160973999999996,-118.380997,16.9221,42.2399,0.4006
North America,USA,Los_Angeles,34.050249,-118.254907,21,34.163365,-118.38367,17.284300000000002,42.2399,0.4092
North America,USA,Los_Angeles,34.050249,-118.254907,22,34.151617,-118.408023,18.0501,42.2399,0.4273
North America,USA,Los_Angeles,34.050249,-118.254907,23,34.162193,-118.444304,21.4246,42.2399,0.5072
North America,USA,Los_Angeles,34.050249,-118.254907,24,34.182725,-118.419754,21.1492,42.2399,0.5007
North America,USA,Los_Angeles,34.050249,-118.254907,25,34.179866,-118.480515,25.2803,42.2399,0.5985
North America,USA,Los_Angeles,34.050249,-118.254907,26,34.1741,-118.482654,25.0853,42.2399,0.5939
North America,USA,Los_Angeles,34.050249,-118.254907,27,34.182565600000004,-118.50143,27.0464,42.2399,0.6403
North America,USA,Los_Angeles,34.050249,-118.254907,28,34.200098,-118.508742,28.6979,42.2399,0.6794
North America,USA,Los_Angeles,34.050249,-118.254907,29,34.221899,-118.571536,34.8357,42.2399,0.8247
North America,USA,Los_Angeles,34.050249,-118.254907,30,34.236035,-118.508871,31.1934,42.2399,0.7385
North America,USA,Los_Angeles,34.050249,-118.254907,31,34.238876,-118.50888,31.4038,42.2399,0.7435
North America,USA,Los_Angeles,34.050249,-118.254907,32,34.23795,-118.52757,32.6382,42.2399,0.7727
North America,USA,Los_Angeles,34.050249,-118.254907,33,34.241064,-118.526569,32.7901,42.2399,0.7763
North America,USA,Los_Angeles,34.050249,-118.254907,34,34.233329,-118.546757,33.7023,42.2399,0.7979
North America,USA,Los_Angeles,34.050249,-118.254907,35,34.2607,-118.57738,37.7898,42.2399,0.8946
North America,USA,Los_Angeles,34.050249,-118.254907,36,34.260459000000004,-118.618373,40.8031,42.2399,0.966
North America,USA,Los_Angeles,34.050249,-118.254907,37,34.264083,-118.611467,40.5185,42.2399,0.9592
North America,USA,Los_Angeles,34.050249,-118.254907,40,34.280415999999995,-118.545419,37.0059,42.2399,0.8761
North America,USA,Los_Angeles,34.050249,-118.254907,41,34.289567,-118.611467,42.2399,42.2399,1
North America,USA,Los_Angeles,34.050249,-118.254907,42,34.290231,-118.56721,39.2121,42.2399,0.9283
North America,USA,Los_Angeles,34.050249,-118.254907,43,34.234957,-118.486849,29.622,42.2399,0.7013
North America,USA,Los_Angeles,34.050249,-118.254907,44,34.172401,-118.414065,19.9797,42.2399,0.473
