Continent,Country,City,City_Latitude,City_Longitude,Population,Population_Latitude,Population_Longitude,Distance,Maximum_Distance,Standardized_Distance
North America,USA,New_York,40.730862,-73.987156,1,41.0668406,-73.7664428,41.7112,51.1643,0.8152
North America,USA,New_York,40.730862,-73.987156,10,40.988984,-73.79618909999999,32.8895,51.1643,0.6428
North America,USA,New_York,40.730862,-73.987156,11-I,40.982915000000006,-73.801934,32.0651,51.1643,0.6267
North America,USA,New_York,40.730862,-73.987156,11-II,40.972485799999994,-73.8060021,30.887,51.1643,0.6037
North America,USA,New_York,40.730862,-73.987156,13,40.96374779999999,-73.81116180000001,29.8284,51.1643,0.583
North America,USA,New_York,40.730862,-73.987156,14,40.95393320000001,-73.8153377,28.7081,51.1643,0.5611
North America,USA,New_York,40.730862,-73.987156,15,40.9455325,-73.8207307,27.6732,51.1643,0.5409
North America,USA,New_York,40.730862,-73.987156,16,40.936174900000005,-73.818179,26.8942,51.1643,0.5256
North America,USA,New_York,40.730862,-73.987156,17,40.928282,-73.821338,26.0103,51.1643,0.5084
North America,USA,New_York,40.730862,-73.987156,18,40.9220778,-73.8243115,25.2947,51.1643,0.4944
North America,USA,New_York,40.730862,-73.987156,19,40.9170823,-73.83565109999999,24.3164,51.1643,0.4753
North America,USA,New_York,40.730862,-73.987156,2,41.057644200000006,-73.7658557,40.8209,51.1643,0.7978
North America,USA,New_York,40.730862,-73.987156,20,40.913174100000006,-73.843813,23.5891,51.1643,0.461
North America,USA,New_York,40.730862,-73.987156,21,40.9056909,-73.845136,22.8198,51.1643,0.446
North America,USA,New_York,40.730862,-73.987156,22,40.8996283,-73.86090240000001,21.565,51.1643,0.4215
North America,USA,New_York,40.730862,-73.987156,23,40.8914565,-73.86361529999999,20.6636,51.1643,0.4039
North America,USA,New_York,40.730862,-73.987156,24,40.8847062,-73.86632709999999,19.9012,51.1643,0.389
North America,USA,New_York,40.730862,-73.987156,25,40.8701888,-73.8755748,18.1171,51.1643,0.3541
North America,USA,New_York,40.730862,-73.987156,26,40.8656749,-73.89644559999999,16.8232,51.1643,0.3288
North America,USA,New_York,40.730862,-73.987156,27,40.850269,-73.90124420000001,15.1195,51.1643,0.2955
North America,USA,New_York,40.730862,-73.987156,28,40.841612700000006,-73.90571899999999,14.0949,51.1643,0.2755
North America,USA,New_York,40.730862,-73.987156,29,40.8341159,-73.9226878,12.6997,51.1643,0.2482
North America,USA,New_York,40.730862,-73.987156,3,41.0487271,-73.7707796,39.7504,51.1643,0.7769
North America,USA,New_York,40.730862,-73.987156,30,40.828649799999994,-73.92304329999999,12.1398,51.1643,0.2373
North America,USA,New_York,40.730862,-73.987156,31,40.8217317,-73.92680240000001,11.3103,51.1643,0.2211
North America,USA,New_York,40.730862,-73.987156,32,40.823628,-73.9430332,10.9638,51.1643,0.2143
North America,USA,New_York,40.730862,-73.987156,33,40.81715560000001,-73.94882700000001,10.1237,51.1643,0.1979
North America,USA,New_York,40.730862,-73.987156,34,40.8096206,-73.9555628,9.1528,51.1643,0.1789
North America,USA,New_York,40.730862,-73.987156,35,40.802366799999994,-73.9606022,8.2595,51.1643,0.1614
North America,USA,New_York,40.730862,-73.987156,36,40.7715258,-73.9747328,4.6411,51.1643,0.0907
North America,USA,New_York,40.730862,-73.987156,37,41.120385,-73.74837,47.7333,51.1643,0.9329
North America,USA,New_York,40.730862,-73.987156,38,41.1183575,-73.75784759999999,47.1984,51.1643,0.9225
North America,USA,New_York,40.730862,-73.987156,39,41.116091100000006,-73.7707077,46.5359,51.1643,0.9095
North America,USA,New_York,40.730862,-73.987156,4,41.0394003,-73.7665178,39.0008,51.1643,0.7623
North America,USA,New_York,40.730862,-73.987156,40,41.10651729999999,-73.7771757,45.3442,51.1643,0.8862
North America,USA,New_York,40.730862,-73.987156,41,41.0984735,-73.7774505,44.5129,51.1643,0.87
North America,USA,New_York,40.730862,-73.987156,42,41.087466,-73.7752178,43.4687,51.1643,0.8496
North America,USA,New_York,40.730862,-73.987156,43,41.073992,-73.7764205,42.0646,51.1643,0.8221
North America,USA,New_York,40.730862,-73.987156,44,41.1291396,-73.7795008,47.5984,51.1643,0.9303
North America,USA,New_York,40.730862,-73.987156,45,41.1384732,-73.77759909999999,48.6227,51.1643,0.9503
North America,USA,New_York,40.730862,-73.987156,46,41.1475119,-73.7769125,49.581,51.1643,0.9691
North America,USA,New_York,40.730862,-73.987156,47,41.1559543,-73.7726819,50.5843,51.1643,0.9887
North America,USA,New_York,40.730862,-73.987156,48,41.1592601,-73.7648458,51.1643,51.1643,1
North America,USA,New_York,40.730862,-73.987156,5,41.028981,-73.7625079,38.1521,51.1643,0.7457
North America,USA,New_York,40.730862,-73.987156,6,41.023213899999995,-73.7743217,37.1076,51.1643,0.7253
North America,USA,New_York,40.730862,-73.987156,7,41.01662279999999,-73.7774898,36.3378,51.1643,0.7102
North America,USA,New_York,40.730862,-73.987156,8,41.006171,-73.783879,35.0617,51.1643,0.6853
North America,USA,New_York,40.730862,-73.987156,9,40.99805,-73.789164,34.0571,51.1643,0.6656
