Continent,Country,City,City_Latitude,City_Longitude,Population,Population_Latitude,Population_Longitude,Distance,Maximum_Distance,Standardized_Distance
North America,Canada,Brantford,43.13941,-80.26365,1,43.138889,-80.26861099999998,0.40667515739989873,8.549176674784274,0.0476
North America,Canada,Brantford,43.13941,-80.26365,2,43.14099,-80.268058,0.3984735754988602,8.549176674784274,0.0466
North America,Canada,Brantford,43.13941,-80.26365,3,43.144651,-80.269614,0.75747621615961,8.549176674784274,0.0886
North America,Canada,Brantford,43.13941,-80.26365,4,43.14634,-80.269408,0.9011322644424674,8.549176674784274,0.1054
North America,Canada,Brantford,43.13941,-80.26365,5,43.149062,-80.270122,1.1948163991738605,8.549176674784274,0.1398
North America,Canada,Brantford,43.13941,-80.26365,6,43.152058,-80.272903,1.594202687416117,8.549176674784274,0.1865
North America,Canada,Brantford,43.13941,-80.26365,7,43.154786,-80.271974,1.8382679023465505,8.549176674784274,0.215
North America,Canada,Brantford,43.13941,-80.26365,8,43.157438,-80.272225,2.121897168201434,8.549176674784274,0.2482
North America,Canada,Brantford,43.13941,-80.26365,9,43.160246,-80.27272099999998,2.4309144297818293,8.549176674784274,0.2843
North America,Canada,Brantford,43.13941,-80.26365,10,43.162222,-80.27308599999998,2.6495631119111183,8.549176674784274,0.3099
North America,Canada,Brantford,43.13941,-80.26365,11,43.165812,-80.274803,3.0720166232159514,8.549176674784274,0.3593
North America,Canada,Brantford,43.13941,-80.26365,12,43.16823,-80.27313000000002,3.295614642086265,8.549176674784274,0.3855
North America,Canada,Brantford,43.13941,-80.26365,13,43.170556,-80.27526999999998,3.5892552979710763,8.549176674784274,0.4198
North America,Canada,Brantford,43.13941,-80.26365,14,43.174738,-80.272018,3.986504910354163,8.549176674784274,0.4663
North America,Canada,Brantford,43.13941,-80.26365,15,43.17697800000001,-80.272772,4.242393326599499,8.549176674784274,0.4962
North America,Canada,Brantford,43.13941,-80.26365,16,43.179057,-80.274167,4.490319518816675,8.549176674784274,0.5252
North America,Canada,Brantford,43.13941,-80.26365,17,43.1819,-80.2772,4.8508159493246525,8.549176674784274,0.5674
North America,Canada,Brantford,43.13941,-80.26365,18,43.185898,-80.276461,5.272626572084821,8.549176674784274,0.6167
North America,Canada,Brantford,43.13941,-80.26365,19,43.186363,-80.278621,5.36027728551512,8.549176674784274,0.627
North America,Canada,Brantford,43.13941,-80.26365,20,43.188481,-80.281688,5.649169705224835,8.549176674784274,0.6608
North America,Canada,Brantford,43.13941,-80.26365,21,43.190875,-80.28177099999998,5.908354910417436,8.549176674784274,0.6911
North America,Canada,Brantford,43.13941,-80.26365,22,43.194148,-80.282199,6.269739925052017,8.549176674784274,0.7334
North America,Canada,Brantford,43.13941,-80.26365,23,43.199135,-80.28202399999998,6.806235334921603,8.549176674784274,0.7961
North America,Canada,Brantford,43.13941,-80.26365,24,43.201926,-80.28038199999997,7.082656462075218,8.549176674784274,0.8285
North America,Canada,Brantford,43.13941,-80.26365,25,43.206048,-80.27915,7.515662397796322,8.549176674784274,0.8791
North America,Canada,Brantford,43.13941,-80.26365,26,43.210093,-80.27905200000002,7.958208698639961,8.549176674784274,0.9309
North America,Canada,Brantford,43.13941,-80.26365,27,43.21536,-80.280039,8.549176674784274,8.549176674784274,1
