Continent,Country,City,City_Latitude,City_Longitude,Population,Population_Latitude,Population_Longitude,Distance,Maximum_Distance,Standardized_Distance
North America,USA,Louisville,38.256606,-85.756595,1,38.1921341,-85.5271912,21.2831,40.3645,0.5273
North America,USA,Louisville,38.256606,-85.756595,2,38.223092,-85.731883,4.3064,40.3645,0.1067
North America,USA,Louisville,38.256606,-85.756595,3,38.235653000000006,-85.70339399999999,5.1974,40.3645,0.1288
North America,USA,Louisville,38.256606,-85.756595,4,38.25405,-85.757347,0.2917,40.3645,0.0072
North America,USA,Louisville,38.256606,-85.756595,5,38.2135,-85.7467,4.8705,40.3645,0.1207
North America,USA,Louisville,38.256606,-85.756595,6,38.235,-85.4643,25.6384,40.3645,0.6352
North America,USA,Louisville,38.256606,-85.756595,7,38.2028,-85.5602,18.168,40.3645,0.4501
North America,USA,Louisville,38.256606,-85.756595,8,38.0838,-85.6369,21.8794,40.3645,0.542
North America,USA,Louisville,38.256606,-85.756595,9,38.2647285,-85.60415040000001,13.3406,40.3645,0.3305
North America,USA,Louisville,38.256606,-85.756595,10,38.277299,-85.5545958,17.7846,40.3645,0.4406
North America,USA,Louisville,38.256606,-85.756595,11,38.250821,-85.541515,18.7915,40.3645,0.4655
North America,USA,Louisville,38.256606,-85.756595,12,38.201931,-85.75798,6.0808,40.3645,0.1506
North America,USA,Louisville,38.256606,-85.756595,13,38.214,-85.758,4.7392,40.3645,0.1174
North America,USA,Louisville,38.256606,-85.756595,14,38.2179,-85.70100000000001,6.4885,40.3645,0.1607
North America,USA,Louisville,38.256606,-85.756595,15,38.2123,-85.7039,6.742,40.3645,0.167
North America,USA,Louisville,38.256606,-85.756595,16,38.052,-85.5364,29.8045,40.3645,0.7384
North America,USA,Louisville,38.256606,-85.756595,17,38.2552,-85.7354,1.8573,40.3645,0.046
North America,USA,Louisville,38.256606,-85.756595,18,38.1924,-85.6828,9.619,40.3645,0.2383
North America,USA,Louisville,38.256606,-85.756595,19,38.1214,-85.5987,20.4072,40.3645,0.5056
North America,USA,Louisville,38.256606,-85.756595,20,38.0402,-85.5663,29.2565,40.3645,0.7248
North America,USA,Louisville,38.256606,-85.756595,21,38.113142,-85.371737,37.2282,40.3645,0.9223
North America,USA,Louisville,38.256606,-85.756595,22,38.189818,-85.555561,19.0671,40.3645,0.4724
North America,USA,Louisville,38.256606,-85.756595,23,38.168485,-85.491466,25.1511,40.3645,0.6231
North America,USA,Louisville,38.256606,-85.756595,24,38.123289,-85.417456,33.1396,40.3645,0.821
North America,USA,Louisville,38.256606,-85.756595,25,38.1656,-85.7009,11.2286,40.3645,0.2782
North America,USA,Louisville,38.256606,-85.756595,26,38.193050799999995,-85.6798514,9.7408,40.3645,0.2413
North America,USA,Louisville,38.256606,-85.756595,27,38.2111561,-85.748778,5.0997,40.3645,0.1263
North America,USA,Louisville,38.256606,-85.756595,29,37.915256,-85.656501,38.9542,40.3645,0.9651
North America,USA,Louisville,38.256606,-85.756595,30,37.905201,-85.640935,40.3645,40.3645,1
North America,USA,Louisville,38.256606,-85.756595,31,38.104465999999995,-85.6368,19.8955,40.3645,0.4929
North America,USA,Louisville,38.256606,-85.756595,32,38.210232,-85.70711899999999,6.7279,40.3645,0.1667
North America,USA,Louisville,38.256606,-85.756595,33,38.362765,-85.4168464,31.9074,40.3645,0.7905
North America,USA,Louisville,38.256606,-85.756595,34,38.3245874,-85.4681021,26.2883,40.3645,0.6513
North America,USA,Louisville,38.256606,-85.756595,35,38.3178239,-85.5479478,19.4411,40.3645,0.4816
North America,USA,Louisville,38.256606,-85.756595,36,38.2878974,-85.557022,17.7661,40.3645,0.4401
North America,USA,Louisville,38.256606,-85.756595,37,38.056,-85.6834,23.2063,40.3645,0.5749
North America,USA,Louisville,38.256606,-85.756595,38,38.0902,-85.7464,18.525,40.3645,0.4589
North America,USA,Louisville,38.256606,-85.756595,39,38.249,-85.6088,12.9331,40.3645,0.3204
North America,USA,Louisville,38.256606,-85.756595,40,38.1995,-85.6803,9.2051,40.3645,0.228
North America,USA,Louisville,38.256606,-85.756595,41,38.2167115,-85.75735859999999,4.4366,40.3645,0.1099
North America,USA,Louisville,38.256606,-85.756595,42,38.2156942,-85.7597155,4.5573,40.3645,0.1129
North America,USA,Louisville,38.256606,-85.756595,43,38.239115000000005,-85.759352,1.9598,40.3645,0.0486
North America,USA,Louisville,38.256606,-85.756595,44,38.248499,-85.759443,0.9351,40.3645,0.0232
North America,USA,Louisville,38.256606,-85.756595,45,38.25105,-85.755658,0.6232,40.3645,0.0154
North America,USA,Louisville,38.256606,-85.756595,46,38.233568,-85.74731899999999,2.6867,40.3645,0.0666
North America,USA,Louisville,38.256606,-85.756595,47,38.228343,-85.757597,3.1439,40.3645,0.0779
